Individual{TOC=15571.827271112998, NV=37}
Individual{TOC=16888.00622797388, NV=33}
Individual{TOC=15158.269467166196, NV=44}
Individual{TOC=15200.549893934034, NV=43}
Individual{TOC=15204.84898091504, NV=42}
Individual{TOC=15219.470343467789, NV=41}
Individual{TOC=15334.121072693633, NV=40}
Individual{TOC=15455.66578844104, NV=39}
Individual{TOC=15537.315629020908, NV=38}
Individual{TOC=15601.892144188214, NV=36}
Individual{TOC=16321.96318260842, NV=34}
Individual{TOC=17369.555961190694, NV=32}
Individual{TOC=16198.429940746177, NV=35}
runTime = 1882870.434798ms
