Individual{TOC=15420.387275782941, NV=58}
Individual{TOC=16599.519532125458, NV=41}
Individual{TOC=16472.28636155461, NV=43}
Individual{TOC=15735.906676963132, NV=54}
Individual{TOC=18720.64153638825, NV=35}
Individual{TOC=16933.61093141175, NV=37}
Individual{TOC=15246.470999353081, NV=69}
Individual{TOC=15263.727276777421, NV=63}
Individual{TOC=15348.928038036014, NV=59}
Individual{TOC=15462.4481028474, NV=57}
Individual{TOC=15644.16379418585, NV=55}
Individual{TOC=16423.63377640677, NV=44}
Individual{TOC=17853.625807198085, NV=36}
Individual{TOC=16724.310128850193, NV=39}
Individual{TOC=16488.531824210688, NV=42}
Individual{TOC=15844.35298483838, NV=46}
Individual{TOC=15750.03126324748, NV=51}
runTime = 1588464.679432ms
