Individual{TOC=18323.685095751294, NV=39}
Individual{TOC=19607.295701173975, NV=36}
Individual{TOC=18275.764535201608, NV=40}
Individual{TOC=15610.71796229897, NV=55}
Individual{TOC=17836.53452747832, NV=43}
Individual{TOC=19195.020438683907, NV=37}
Individual{TOC=18262.35796654671, NV=41}
Individual{TOC=15488.83855688284, NV=59}
Individual{TOC=15648.509096073345, NV=52}
Individual{TOC=15810.15229839004, NV=50}
Individual{TOC=16044.966422102812, NV=48}
Individual{TOC=16153.430544238334, NV=47}
Individual{TOC=16255.863245450832, NV=46}
Individual{TOC=19188.51694126198, NV=38}
Individual{TOC=16589.66771262931, NV=45}
runTime = 2113741.83861ms
