Individual{TOC=14102.46515355136, NV=55}
Individual{TOC=14175.131581449217, NV=50}
Individual{TOC=18540.113563929317, NV=32}
Individual{TOC=15923.06696846993, NV=36}
Individual{TOC=14136.091814780977, NV=51}
Individual{TOC=14230.175714815288, NV=49}
Individual{TOC=14255.55560422471, NV=46}
Individual{TOC=14544.608134996994, NV=43}
Individual{TOC=14069.081904448007, NV=62}
Individual{TOC=15588.198129105156, NV=40}
Individual{TOC=14594.799740810133, NV=41}
Individual{TOC=16374.925112633442, NV=33}
Individual{TOC=15876.376976367028, NV=37}
Individual{TOC=15706.874304897827, NV=39}
Individual{TOC=16004.01302843073, NV=34}
Individual{TOC=15742.061200494925, NV=38}
runTime = 2321307.653469ms
