Individual{TOC=14456.44240520061, NV=37}
Individual{TOC=13489.852192750386, NV=47}
Individual{TOC=14445.757995657983, NV=38}
Individual{TOC=14587.849259221774, NV=35}
Individual{TOC=14549.670140060316, NV=36}
Individual{TOC=13362.293520168785, NV=49}
Individual{TOC=13606.514697663959, NV=46}
Individual{TOC=13740.68825418179, NV=45}
Individual{TOC=14188.313840166858, NV=44}
Individual{TOC=14313.41522849357, NV=40}
Individual{TOC=14390.613719956973, NV=39}
Individual{TOC=14831.113197493805, NV=34}
runTime = 2652763.066382ms
