Individual{TOC=16047.687550477312, NV=36}
Individual{TOC=15985.776695412838, NV=38}
Individual{TOC=15428.785902663765, NV=43}
Individual{TOC=16837.996355706066, NV=34}
Individual{TOC=15125.129964026064, NV=54}
Individual{TOC=15330.324659667336, NV=47}
Individual{TOC=15817.05056259113, NV=39}
Individual{TOC=16092.872662685057, NV=35}
Individual{TOC=15184.450061128091, NV=53}
Individual{TOC=15214.114088447115, NV=50}
Individual{TOC=15358.854222128866, NV=44}
Individual{TOC=15540.426704200654, NV=40}
Individual{TOC=17553.213145990387, NV=32}
Individual{TOC=17308.183506504443, NV=33}
Individual{TOC=15350.679756381629, NV=46}
runTime = 1150747.161078ms
