Individual{TOC=14871.613451084088, NV=34}
Individual{TOC=13335.956807561188, NV=54}
Individual{TOC=13753.761193792407, NV=45}
Individual{TOC=13914.863281893799, NV=44}
Individual{TOC=15339.35481658997, NV=33}
Individual{TOC=14701.3754901029, NV=35}
Individual{TOC=15498.824513791096, NV=32}
Individual{TOC=16733.456146811153, NV=30}
Individual{TOC=15664.937733437475, NV=31}
Individual{TOC=13443.437182115456, NV=46}
Individual{TOC=13354.44024467195, NV=48}
Individual{TOC=13390.429500893373, NV=47}
Individual{TOC=14050.612120046782, NV=43}
Individual{TOC=14157.086076201227, NV=42}
Individual{TOC=14605.881915542219, NV=36}
Individual{TOC=14566.545816633838, NV=39}
Individual{TOC=14593.303723792875, NV=38}
runTime = 1910273.300088ms
