Individual{TOC=16377.342568757056, NV=67}
Individual{TOC=16310.374931368178, NV=69}
Individual{TOC=17694.789159650023, NV=41}
Individual{TOC=19727.808807175352, NV=36}
Individual{TOC=16607.470139018627, NV=49}
Individual{TOC=17313.34358293719, NV=48}
Individual{TOC=17397.19085712456, NV=45}
Individual{TOC=19342.707708328562, NV=37}
Individual{TOC=16419.79517490494, NV=61}
Individual{TOC=18344.725084639493, NV=40}
Individual{TOC=18390.5046786548, NV=39}
Individual{TOC=18996.10957336153, NV=38}
Individual{TOC=16265.672196363335, NV=72}
Individual{TOC=16459.015202957402, NV=55}
runTime = 2013127.38962ms
